DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME
2018,TLC11,Hartlepool and Stockton-on-Tees,81,Services to buildings and landscape activities,16,955,1165
2019,TLC11,Hartlepool and Stockton-on-Tees,81,Services to buildings and landscape activities,21,870,450
2020,TLC11,Hartlepool and Stockton-on-Tees,81,Services to buildings and landscape activities,16,630,660
2021,TLC11,Hartlepool and Stockton-on-Tees,81,Services to buildings and landscape activities,12,600,580
2022,TLC11,Hartlepool and Stockton-on-Tees,81,Services to buildings and landscape activities,15,910,540
2015,TLC11,Hartlepool and Stockton-on-Tees,82,Office administration and business support activities,120,1685,840
2016,TLC11,Hartlepool and Stockton-on-Tees,82,Office administration and business support activities,117,770,250
2017,TLC11,Hartlepool and Stockton-on-Tees,82,Office administration and business support activities,75,1285,710
2018,TLC11,Hartlepool and Stockton-on-Tees,82,Office administration and business support activities,66,690,435
2019,TLC11,Hartlepool and Stockton-on-Tees,82,Office administration and business support activities,78,1350,355
2020,TLC11,Hartlepool and Stockton-on-Tees,82,Office administration and business support activities,58,2795,465
2021,TLC11,Hartlepool and Stockton-on-Tees,82,Office administration and business support activities,68,2495,930
2022,TLC11,Hartlepool and Stockton-on-Tees,82,Office administration and business support activities,74,1640,350
2015,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,255,3800,3020
2016,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,273,3975,1470
2017,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,262,3470,1650
2018,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,274,4020,1490
2019,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,282,4040,1525
2020,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,262,3815,2045
2021,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,247,3795,1515
2022,TLC11,Hartlepool and Stockton-on-Tees,O (84),Public administration and defence,260,3960,1350
2015,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,344,5500,9270
2016,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,358,6140,4520
2017,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,325,5390,4285
2018,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,331,5935,4480
2019,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,346,5850,4290
2020,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,312,6295,4105
2021,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,320,5900,4375
2022,TLC11,Hartlepool and Stockton-on-Tees,P (85),Education,358,6365,4280
2015,TLC11,Hartlepool and Stockton-on-Tees,86,Human health activities,375,5725,7220
2016,TLC11,Hartlepool and Stockton-on-Tees,86,Human health activities,361,5315,3320
2017,TLC11,Hartlepool and Stockton-on-Tees,86,Human health activities,370,5125,3390
2018,TLC11,Hartlepool and Stockton-on-Tees,86,Human health activities,371,5885,2915
2019,TLC11,Hartlepool and Stockton-on-Tees,86,Human health activities,355,3940,4370
2020,TLC11,Hartlepool and Stockton-on-Tees,86,Human health activities,195,5845,4070
2021,TLC11,Hartlepool and Stockton-on-Tees,86,Human health activities,337,4710,3970
2022,TLC11,Hartlepool and Stockton-on-Tees,86,Human health activities,383,6000,2960
2015,TLC11,Hartlepool and Stockton-on-Tees,87,Residential care activities,118,2275,3500
2016,TLC11,Hartlepool and Stockton-on-Tees,87,Residential care activities,112,2375,1750
2017,TLC11,Hartlepool and Stockton-on-Tees,87,Residential care activities,97,2225,1700
2018,TLC11,Hartlepool and Stockton-on-Tees,87,Residential care activities,100,2075,1675
2019,TLC11,Hartlepool and Stockton-on-Tees,87,Residential care activities,98,2250,1750
2020,TLC11,Hartlepool and Stockton-on-Tees,87,Residential care activities,114,2400,1800
2021,TLC11,Hartlepool and Stockton-on-Tees,87,Residential care activities,128,1925,1475
2022,TLC11,Hartlepool and Stockton-on-Tees,87,Residential care activities,127,2500,1925
2015,TLC11,Hartlepool and Stockton-on-Tees,88,Social work activities,118,1750,3400
2016,TLC11,Hartlepool and Stockton-on-Tees,88,Social work activities,149,1950,2100
2017,TLC11,Hartlepool and Stockton-on-Tees,88,Social work activities,160,2150,2100
2018,TLC11,Hartlepool and Stockton-on-Tees,88,Social work activities,152,1950,1900
2019,TLC11,Hartlepool and Stockton-on-Tees,88,Social work activities,182,2000,1850
2020,TLC11,Hartlepool and Stockton-on-Tees,88,Social work activities,219,1725,1550
2021,TLC11,Hartlepool and Stockton-on-Tees,88,Social work activities,147,1900,1275
2022,TLC11,Hartlepool and Stockton-on-Tees,88,Social work activities,138,1650,1450
2015,TLC11,Hartlepool and Stockton-on-Tees,90-91,"Creative, arts, entertainment and cultural activities",20,255,700
2016,TLC11,Hartlepool and Stockton-on-Tees,90-91,"Creative, arts, entertainment and cultural activities",19,205,205
2017,TLC11,Hartlepool and Stockton-on-Tees,90-91,"Creative, arts, entertainment and cultural activities",17,115,335
2018,TLC11,Hartlepool and Stockton-on-Tees,90-91,"Creative, arts, entertainment and cultural activities",12,160,215
2019,TLC11,Hartlepool and Stockton-on-Tees,90-91,"Creative, arts, entertainment and cultural activities",12,200,175
2020,TLC11,Hartlepool and Stockton-on-Tees,90-91,"Creative, arts, entertainment and cultural activities",10,140,235
2021,TLC11,Hartlepool and Stockton-on-Tees,90-91,"Creative, arts, entertainment and cultural activities",11,150,135
2022,TLC11,Hartlepool and Stockton-on-Tees,90-91,"Creative, arts, entertainment and cultural activities",10,215,125
2015,TLC11,Hartlepool and Stockton-on-Tees,92-93,Gambling and betting; sports and recreation activities,72,650,2060
2016,TLC11,Hartlepool and Stockton-on-Tees,92-93,Gambling and betting; sports and recreation activities,48,860,1555
2017,TLC11,Hartlepool and Stockton-on-Tees,92-93,Gambling and betting; sports and recreation activities,50,870,1100
2018,TLC11,Hartlepool and Stockton-on-Tees,92-93,Gambling and betting; sports and recreation activities,52,660,1360
2019,TLC11,Hartlepool and Stockton-on-Tees,92-93,Gambling and betting; sports and recreation activities,69,1010,1330
2020,TLC11,Hartlepool and Stockton-on-Tees,92-93,Gambling and betting; sports and recreation activities,34,610,850
2021,TLC11,Hartlepool and Stockton-on-Tees,92-93,Gambling and betting; sports and recreation activities,44,580,760
2022,TLC11,Hartlepool and Stockton-on-Tees,92-93,Gambling and betting; sports and recreation activities,52,545,850
2015,TLC11,Hartlepool and Stockton-on-Tees,94,Activities of membership organisations,8,290,1170
2016,TLC11,Hartlepool and Stockton-on-Tees,94,Activities of membership organisations,12,165,530
2017,TLC11,Hartlepool and Stockton-on-Tees,94,Activities of membership organisations,13,155,560
2018,TLC11,Hartlepool and Stockton-on-Tees,94,Activities of membership organisations,12,175,535
2019,TLC11,Hartlepool and Stockton-on-Tees,94,Activities of membership organisations,14,170,425
2020,TLC11,Hartlepool and Stockton-on-Tees,94,Activities of membership organisations,9,140,155
2021,TLC11,Hartlepool and Stockton-on-Tees,94,Activities of membership organisations,11,215,605
2022,TLC11,Hartlepool and Stockton-on-Tees,94,Activities of membership organisations,9,225,430
2015,TLC11,Hartlepool and Stockton-on-Tees,95,"Repair of computers, personal and household goods",10,50,0
2016,TLC11,Hartlepool and Stockton-on-Tees,95,"Repair of computers, personal and household goods",8,50,60
2017,TLC11,Hartlepool and Stockton-on-Tees,95,"Repair of computers, personal and household goods",10,55,0
2018,TLC11,Hartlepool and Stockton-on-Tees,95,"Repair of computers, personal and household goods",10,150,30
2019,TLC11,Hartlepool and Stockton-on-Tees,95,"Repair of computers, personal and household goods",9,50,35
2020,TLC11,Hartlepool and Stockton-on-Tees,95,"Repair of computers, personal and household goods",4,25,0
2021,TLC11,Hartlepool and Stockton-on-Tees,95,"Repair of computers, personal and household goods",4,190,0
2022,TLC11,Hartlepool and Stockton-on-Tees,95,"Repair of computers, personal and household goods",4,105,15
2015,TLC11,Hartlepool and Stockton-on-Tees,96,Other personal service activities,59,355,1060
2016,TLC11,Hartlepool and Stockton-on-Tees,96,Other personal service activities,71,350,375
2017,TLC11,Hartlepool and Stockton-on-Tees,96,Other personal service activities,68,560,470
2018,TLC11,Hartlepool and Stockton-on-Tees,96,Other personal service activities,89,1065,630
2019,TLC11,Hartlepool and Stockton-on-Tees,96,Other personal service activities,81,500,530
2020,TLC11,Hartlepool and Stockton-on-Tees,96,Other personal service activities,75,505,645
2021,TLC11,Hartlepool and Stockton-on-Tees,96,Other personal service activities,85,450,245
2022,TLC11,Hartlepool and Stockton-on-Tees,96,Other personal service activities,82,430,555
2015,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,5,0,0
2016,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,7,0,0
2017,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,6,0,0
2018,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,8,0,0
2019,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,10,0,0
2020,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,8,0,0
2021,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,9,0,0
2022,TLC11,Hartlepool and Stockton-on-Tees,T (97-98),Activities of households,6,0,0
2015,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",116,1110,100
2016,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",81,915,55
2017,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",61,760,50
2018,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",74,645,45
2019,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",83,665,45
2020,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",59,720,45
2021,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",67,655,40
2022,TLC12,South Teesside,AB (1-9),"Agriculture, forestry and fishing; mining and quarrying",93,635,45
2015,TLC12,South Teesside,CA (10-12),"Manufacture of food, beverages and tobacco",52,1375,290
2016,TLC12,South Teesside,CA (10-12),"Manufacture of food, beverages and tobacco",60,1510,255
2017,TLC12,South Teesside,CA (10-12),"Manufacture of food, beverages and tobacco",66,1325,125
2018,TLC12,South Teesside,CA (10-12),"Manufacture of food, beverages and tobacco",73,1580,410
2019,TLC12,South Teesside,CA (10-12),"Manufacture of food, beverages and tobacco",66,1540,230
2020,TLC12,South Teesside,CA (10-12),"Manufacture of food, beverages and tobacco",65,1540,135
2021,TLC12,South Teesside,CA (10-12),"Manufacture of food, beverages and tobacco",95,1325,260
2022,TLC12,South Teesside,CA (10-12),"Manufacture of food, beverages and tobacco",91,1345,245
2015,TLC12,South Teesside,CB (13-15),"Manufacture of textiles, wearing apparel and leather",22,160,170
2016,TLC12,South Teesside,CB (13-15),"Manufacture of textiles, wearing apparel and leather",15,265,55
2017,TLC12,South Teesside,CB (13-15),"Manufacture of textiles, wearing apparel and leather",18,230,50
2018,TLC12,South Teesside,CB (13-15),"Manufacture of textiles, wearing apparel and leather",19,30,110
2019,TLC12,South Teesside,CB (13-15),"Manufacture of textiles, wearing apparel and leather",21,115,10
2020,TLC12,South Teesside,CB (13-15),"Manufacture of textiles, wearing apparel and leather",18,245,50
2021,TLC12,South Teesside,CB (13-15),"Manufacture of textiles, wearing apparel and leather",31,135,40
2022,TLC12,South Teesside,CB (13-15),"Manufacture of textiles, wearing apparel and leather",36,235,110
2015,TLC12,South Teesside,CC (16-18),Manufacture of wood and paper products and printing,8,390,100
2016,TLC12,South Teesside,CC (16-18),Manufacture of wood and paper products and printing,11,195,45
2017,TLC12,South Teesside,CC (16-18),Manufacture of wood and paper products and printing,13,335,60
2018,TLC12,South Teesside,CC (16-18),Manufacture of wood and paper products and printing,12,245,15
2019,TLC12,South Teesside,CC (16-18),Manufacture of wood and paper products and printing,16,280,85
2020,TLC12,South Teesside,CC (16-18),Manufacture of wood and paper products and printing,11,400,25
2021,TLC12,South Teesside,CC (16-18),Manufacture of wood and paper products and printing,12,100,45
2022,TLC12,South Teesside,CC (16-18),Manufacture of wood and paper products and printing,10,190,40
2015,TLC12,South Teesside,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",333,1605,80
2016,TLC12,South Teesside,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",265,1725,35
2017,TLC12,South Teesside,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",212,1555,50
2018,TLC12,South Teesside,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",282,1505,85
2019,TLC12,South Teesside,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",254,1760,80
2020,TLC12,South Teesside,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",250,1460,35
2021,TLC12,South Teesside,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",208,1175,30
2022,TLC12,South Teesside,CD-CG (19-23),"Manufacture of petroleum, chemicals and other minerals",213,1315,40
2015,TLC12,South Teesside,CH (24-25),Manufacture of basic and fabricated metal products,178,2260,120
2016,TLC12,South Teesside,CH (24-25),Manufacture of basic and fabricated metal products,163,2015,115
2017,TLC12,South Teesside,CH (24-25),Manufacture of basic and fabricated metal products,122,1625,60
2018,TLC12,South Teesside,CH (24-25),Manufacture of basic and fabricated metal products,105,1925,55
2019,TLC12,South Teesside,CH (24-25),Manufacture of basic and fabricated metal products,84,1780,35
2020,TLC12,South Teesside,CH (24-25),Manufacture of basic and fabricated metal products,129,1490,55
2021,TLC12,South Teesside,CH (24-25),Manufacture of basic and fabricated metal products,90,1670,40
2022,TLC12,South Teesside,CH (24-25),Manufacture of basic and fabricated metal products,87,1655,30
2015,TLC12,South Teesside,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",10,175,30
2016,TLC12,South Teesside,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",14,160,25
2017,TLC12,South Teesside,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",11,190,10
2018,TLC12,South Teesside,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",14,220,40
2019,TLC12,South Teesside,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",14,100,5
2020,TLC12,South Teesside,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",16,165,5
2021,TLC12,South Teesside,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",12,125,20
2022,TLC12,South Teesside,CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",14,195,0
2015,TLC12,South Teesside,CK-CL (28-30),Manufacture of machinery and transport equipment,31,795,0
2016,TLC12,South Teesside,CK-CL (28-30),Manufacture of machinery and transport equipment,32,990,20
2017,TLC12,South Teesside,CK-CL (28-30),Manufacture of machinery and transport equipment,43,1025,35
2018,TLC12,South Teesside,CK-CL (28-30),Manufacture of machinery and transport equipment,50,1230,35
2019,TLC12,South Teesside,CK-CL (28-30),Manufacture of machinery and transport equipment,49,1170,30
2020,TLC12,South Teesside,CK-CL (28-30),Manufacture of machinery and transport equipment,46,1080,10
2021,TLC12,South Teesside,CK-CL (28-30),Manufacture of machinery and transport equipment,65,930,20
2022,TLC12,South Teesside,CK-CL (28-30),Manufacture of machinery and transport equipment,44,755,155
2015,TLC12,South Teesside,CM (31-33),"Other manufacturing, repair and installation",15,725,190
2016,TLC12,South Teesside,CM (31-33),"Other manufacturing, repair and installation",16,585,30
2017,TLC12,South Teesside,CM (31-33),"Other manufacturing, repair and installation",14,735,15
2018,TLC12,South Teesside,CM (31-33),"Other manufacturing, repair and installation",14,295,50
2019,TLC12,South Teesside,CM (31-33),"Other manufacturing, repair and installation",15,315,5
2020,TLC12,South Teesside,CM (31-33),"Other manufacturing, repair and installation",12,370,10
2021,TLC12,South Teesside,CM (31-33),"Other manufacturing, repair and installation",15,550,65
2022,TLC12,South Teesside,CM (31-33),"Other manufacturing, repair and installation",23,545,110
